MMCONO|MMDIVI|MMITNO|MMCFIS|MMIIPI|MMCIPI|MMXPI1|MMCPIS|MMRPIS|MMCOFI|MMXCCO|MMRCOF|MMXIMP|MMIORI|MMXSAT|MMRGDT|MMRGTM|MMLMDT|MMCHID|MMCHNO|MMEXIP|MMBICM|MMBCST|MMVPIS|MMVCOF|MMFCIN|MMGTIN|MMIMPA|MMEXOA|MMIMPE|MMUNMS|MMCOPI|MMXIPF|MMXICS|MMXITT|MMXSTP|MMXRSC|MMXIIC|MMLMTS
1||92102-15001-042|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122547992
1||92103-11010-101|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548002
1||92103-15005-042|85389090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548008
1||92103-15024-042|81089000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548014
1||92104-11030-043|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548020
1||92104-15000-042|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548026
1||92104-15016-101|40169990|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548031
1||92105-15007-041|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548037
1||92110A030000|90328989|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548043
1||92150-09000-043|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548050
1||92170-11006-101|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548056
1||92200-08208-105|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548062
1||92202-02253-107|90211099|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548069
1||92203-02111-118|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548076
1||92203-02222-122|84819090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548082
1||92204-02441-044|35069900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548088
1||92205-02202-103||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548094
1||92205-03918-102|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548100
1||92205-04107-101||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548106
1||92205-04115-105||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548112
1||92205-04901-107|84839000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548118
1||92205-05100-043||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548124
1||92205-06310-042|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548130
1||92205-08123-048|84159090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548136
1||92206-02522-041|39173900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548142
1||92207-01108-115||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548148
1||92207-01110-045|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548153
1||92207-01110-104|76169900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548159
1||92207-02134-118|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548165
1||92207-02651-103|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548171
1||92207-02655-105||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548177
1||92207-02664-101|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548183
1||92207-03113-104|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548189
1||92207-03214-043|76061190|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548195
1||92207-03919-105|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548201
1||92207-04101-041|73181500|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548207
1||92209-02006-101|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548213
1||92209-02041-041||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548220
1||92209-02606-048||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548226
1||92209-02617-101|90212900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548232
1||92209-02631-103|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548238
1||92209-02636-043||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548244
1||92209-04502-101|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548249
1||92250-00800-103|90149000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548255
1||92250-00801-102||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548262
1||92250-12281-101|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548270
1||92250-12801-111|84289010|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548276
1||92250-12803-102|90308990|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548282
1||92250-12805-10|88072000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548287
1||92250-12805-109||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548293
1||92250-14801-101|84289010|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548299
1||92250-14803-103||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548306
1||92250-14805-103|88072000|\N|\N|\N||\N|\N||\N|\N|||20260710|174229|20260710||2|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1783705350590
1||92302-04213-049|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548312
1||92302-30800-113|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548318
1||92302-30801-041||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548324
1||92302-30801-042|84119900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548330
1||92303-04800-042|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548336
1||92304-04120-104|63031990|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548342
1||92304-04231-101|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548348
1||92304-04233-109|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548355
1||92304-04427-047|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548361
1||92304-04479-045||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548366
1||92304-04502-043|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548372
1||92304-04612-103|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548378
1||92305-02130-103|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548384
1||92305-02201-044|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548390
1||92306-10800-101|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548396
1||92306-10800-102||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548402
1||92307-08034-041|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548408
1||92307-08835-101||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548414
1||92308-02117-103|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548420
1||92308-04802-104|35069900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548426
1||92309-01803-104|84145990|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548432
1||92310-04800-101|84241000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548437
1||92310-04800-108||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548443
1||92351-15001-044|84839000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548449
1||92351-15228-043|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548455
1||92351-15278-101|39269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548461
1||92351-15303-101|76169900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548467
1||92351-15801-105|84212300|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548473
1||92351-15802-106|90268000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548479
1||92357-06300-042|84839000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548485
1||92358-06100-043|73030000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548491
1||92358-06134-042|85318000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548498
1||92358-06303-041|84831020|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548504
1||92361-03804-107|73141200|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548510
1||92361-05801-115|40169300|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548515
1||92366-02|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548521
1||92400-02203-041|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548527
1||92400-02800-108|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548534
1||92400-02800-109||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548539
1||92400-04400-047|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548546
1||92400-04801-112|35069900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548551
1||92400-04821-101|88071000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548558
1||92410-06810-106|84122190|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548563
1||92410-15800-114||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548569
1||92450-01087-042|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548576
1||92500-01213-042|84841000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548581
1||92500-02113-107|84829910|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548587
1||92500-02820-041|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548593
1||92500-02900-103|85366990|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548599
1||92500-03414-101|73209000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548605
1||92500-03430-101|88073000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548611
1||92500-03431-102||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548617
1||92500-03435-044||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548623
1||92550-01806-102|85065090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548628
1||92550-01807-101|85044030|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548634
1||92550-01901-101|85392110|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548640
1||92550-01901-103|85392190|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548646
1||92550-02017-050||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548651
1||92550-02301-044|85044090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548657
1||92550-02814-105||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548663
1||92550-02815-102|85389090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548669
1||92550-03830-101|85392110|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548675
1||92550-11801-104|84159090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548681
1||92599A010000|90268000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548686
1||92600-01808-102|90142090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548692
1||92600-01810-112|90318099|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548698
1||92650-00810-101|73269090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548703
1||92650-00811-102||\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548709
1||92650-00811-104|84841000|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548715
1||92650-00840-101|90262090|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548720
1||92650-02101-154|39172900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|PC|\N|\N|\N|\N|\N|\N|\N|1784122548726
1||92650-02800-105|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548732
1||92650-02802-102|84122900|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548738
1||92650-04801-102|84119100|\N|\N|\N||\N|\N||\N|\N|||20260323|212050|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|KG|\N|\N|\N|\N|\N|\N|\N|1784122548743
1||92650-04830-105||\N|\N|\N||\N|\N||\N|\N|||20260323|212051|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N||\N|\N|\N|\N|\N|\N|\N|1784122548749
1||92650-04900-101|84195090|\N|\N|\N||\N|\N||\N|\N|||20260323|212051|20260715||2|\N|3|\N|\N|\N|\N|\N|\N|\N|\N|UN|\N|\N|\N|\N|\N|\N|\N|1784122548755
