iacono|iadivi|iafaci|iawhlo|iapuno|iaorty|iapotc|iapusl|iasldt|iapust|iascdt|iacmco|iapudt|iasuno|ialncd|iacucd|iatepy|iapyme|iamodl|iatedl|iateaf|iatepa|iarfid|iayre1|iadwdt|iahddt|iaprsu|iaourr|iaourt|iaagnt|iantam|iabram|iaotba|iapurc|iabuye|iaaure|ialedt|iafusc|iaexat|iaptac|iartac|iaexav|ianopp|ianoln|iamtwp|iamtdp|iacoam|iaodam|iaotpc|iaprla|iavol3|iagrwe|iatoqt|iatfno|ialred|iaatdt|iapopo|iatel1|iadudt|iacute|iaagra|iapyad|iashvi|iafids|iarcdt|ialidt|iaexep|iainep|iatlex|iatlin|iateor|iatxid|iaprtx|iapotx|iadtid|iaproj|iaelno|iaeclc|iacpri|iahafe|iatihm|iamedc|iargdt|iargtm|ialmdt|iachno|iachid|ialmts|iaprvw|iarasn|iafecn|iauca1|iauca2|iauca3|iauca4|iauca5|iauca6|iauca7|iauca8|iauca9|iauca0|iaudn1|iaudn2|iaudn3|iaudn4|iaudn5|iaudn6|iauid1|iauid2|iauid3|iauct1|iaporg|iasram
920|088|088|US1|1100000051|D01|20|50|20240610|50|20240610|04|20240610|10007|GB|USD|N75|CH2|001|FOB||001|||20240613|20240610|||||5|5|0|USSSCHE|USSSCHE||0||0|0|0|1|0|1|0|0|5|0|0|1|0|0.03|5||0|20240610|0||0|0|0|HQ|||20240610|0|0|0|0.25|0|0|0|0|0|0||||||0||20240610|191507|20240610|6|USABURG|1718050471032|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000052|D01|20|75|20240715|75|20240715|04|20240614|10001|GB|USD|N90|CH2|001|FOB||001|||20240412|20240715|||||500|500|0|XCACAN|USSSCHE||20240715||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240715|1||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240614|192020|20240614|0|USMTUDO|1721070154479|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000053|D01|20|20|20241002|75|20240810|04|20240614|10007|GB|USD|N75|CH2|001|FOB||001|||20241104|20241023|||||48954.73|48954.73|0|USSSCHE|USSSCHE||20240624||0|0|0|1|0|30|0|0|48954.73|0|0|1|0|10046.078|32358||0|20241023|1||0|0|0|HQ|||20241023|0|0|0|250|0|0|0|0|0|0||||||0||20240614|192021|20241002|76|USSPATE|1729711469143|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000054|D01|20|99|20240813|99|20240813|04|20240614|10010|GB|USD|N75|CH2|001|FOB||001|||20240911|20240911|||||4687.86|4687.86|0|USSSCHE|USSSCHE||20240724||0|0|0|0|0|1|0|0|4687.86|0|0|1|0|0|1817||0|0|1||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20240614|192027|20240813|1|USSPATE|1723557070340|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000055|D01|20|75|20240806|75|20240806|04|20240614|10016|GB|USD|N30|CH2|001|EXW||001|||20241105|20240806|||||4000|4000|0|USMTUDO|USSSCHE||0||0|0|0|0|0|1|0|0|4000|0|0|1|0|0|20000||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240614|192028|20240614|0|USMTUDO|1722958313815|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000056|D01|20|75|20240806|75|20240806|04|20240614|10021|GB|USD|N75|CH2|001|FOB||001|||20241118|20240806|||||4143|4143|0|USSSCHE|USSSCHE||0||0|0|0|0|0|1|0|0|4143|0|0|1|0|0|300||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240614|192028|20240614|0|USMTUDO|1722961552522|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000057|D01|20|85|20240618|85|20240618|04|20240614|10049|GB|USD|N30|CH2|003|DAP||001|||20240716|20240618|||||1283|1283|0|USSSCHE|USSSCHE||20240614||0|0|0|0|0|1|0|0|1283|0|0|1|0|0|1283||0|20240618|1||0|0|0|HQ|||20240614|20240614|0|0|0|0|0|0|0|0|0||||||0||20240614|192028|20240614|1|USSPATE|1718715948141|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000058|D70|70|85|20240620|85|20240620|04|20240617|10036|GB|USD|N30|CH2|003|DAP||001|||20240617|20240620|||||4821|4821|0|USSSCHE|USSSCHE||20240617||0|0|0|0|0|1|0|0|4821|0|0|1|0|0|3214||0|20240620|1||0|0|0|HQ|||20240619|20240619|0|0|0|0|0|0|0|0|0||||||0||20240617|185804|20240617|1|USSPATE|1718916089952|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000059|D02|20|35|20240618|35|20240618|04|20240618|10044|GB|USD|N60|CH2|003|DAP||001|||20240701|20240701|||||250|250|0|USSPATE|DISADMIN||20240618||0|0|0|0|0|1|0|0|250|0|0|1|0|0|5||0|0|1||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20240618|135622|20241023|7|USSPATE|1729691727770|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000060|D01|20|75|20240805|75|20240805|04|20240620|10027|GB|USD|N30|SN1|003|DAP||001|||20240719|20240805|||||191.25|191.25|0|USABURG|USKOUTH||20240620||0|0|0|0|0|1|0|0|191.25|0|0|1|0|0|5||0|20240805|1||0|0|0|HQ|||20240805|0|0|0|0|0|0|0|0|0|0||||||0||20240620|141626|20240620|0|USKOUTH|1722878933288|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000061|D01|20|75|20240620|75|20240620|04|20240620|10004|GB|USD|N90|CH2|001|EXW||001|||20241205|20240620|||||106618.88|106618.88|0|USSSCHE|USSSCHE||20240620||0|0|0|0|0|1|0|0|106618.88|0|0|1|0|0|20824||0|20240620|1||0|0|0|HQ|||20240620|0|0|0|0|0|0|0|0|0|0||||||0||20240620|152251|20240620|1|USSPATE|1718897795851|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000062|D02|20|85|20240621|85|20240621|04|20240621|10014|GB|USD|N30|CH2|001|FOB||001|||20240624|20240621|||||1000|1000|0|USKOUTH|USKOUTH||20240621||0|0|0|0|0|1|0|0|1000|0|0|1|0|0|10||0|20240621|1||0|0|0|HQ|||20240621|20240621|0|0|0|0|0|0|0|0|0||||||0||20240621|132424|20240621|6|USKOUTH|1718977934625|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000063|D01|20|75|20240806|75|20240806|04|20240621|10001|GB|USD|N90|CH2|001|FOB||001|||20241118|20240806|||||1|1|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|1|0|0|1|0|0.034|1||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240621|141534|20240814|7|USSPATE|1723640928809|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000064|D01|20|25|20240621|75|20240621|04|20240621|10021|GB|USD|N75|CH2|001|FOB||001|||20241213|20240621|||||8286|8286|0|USSSCHE|USSSCHE||20240621||0|0|0|0|0|2|0|0|8286|0|0|1|0|0|600||0|20240621|1||0|0|0|HQ|||20240621|0|0|0|0|0|0|0|0|0|0||||||0||20240621|142154|20240621|1|USSPATE|1718983362442|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000065|D01|20|20|20240704|20|20240704|04|20240704|10007|GB|USD|N75|CH2|001|FOB||001|||20240711|0|||||389.5|389.5|0|SEKFRAN|SEKFRAN||20240704||0|0|0|0|0|2|0|0|389.5|0|0|1|0|25.41|2010||0|0|1||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20240704|80952|20240704|12|SEKFRAN|1720102718601|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000066|D01|20|75|20240715|75|20240715|04|20240709|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240715|||||5260|5260|0|USKOUTH|USKOUTH||20240709||0|0|0|0|0|1|0|0|5260|0|0|1|0|0|1000||0|20240715|1||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240709|142838|20240715|3|USKOUTH|1721074507539|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000067|D01|20|20|20240709|20|20240709|04|20240709|10004|GB|USD|N90|CH2|001|FOB||001|||20250115|0|||||5260|5260|0|USKOUTH|USKOUTH||20240709||0|0|0|0|0|1|0|0|5260|0|0|1|0|0|1000||0|0|1||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20240709|143249|20240709|5|USKOUTH|1720535763933|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000068|D01|20|20|20240709|20|20240709|04|20240709|10046|GB|USD|N30|CH2|003|DAP||001|||20250131|20250131|||||0.08|0.08|0|USSSCHE|USKOUTH||20240709||0|0|0|0|0|3|0|0|0.08|0|0|1|0|0.184|8||0|0|1||0|0|0|HQ|||0|0|0|0|0|0|0|0|0|0|0||||||0||20240709|145113|20240709|0|USKOUTH|1720536743841|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000069|D01|20|75|20240709|75|20240709|04|20240709|10015|GB|USD|N75|CH2|001|FOB||001|YPURCHASE||20240711|20240709|||||0.4|0.4|0|USSSCHE|USKOUTH||20240709||0|0|0|0|0|1|0|0|0.4|0|0|1|0|0|40||0|20240709|1||0|0|0|HQ|||20240709|0|0|0|0|0|0|0|0|0|0||||||0||20240709|154803|20240709|0|USKOUTH|1720540405465|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000070|D01|20|75|20240806|75|20240806|04|20240710|10001|GB|USD|N90|CH2|001|FOB||001|||20241025|20240806|||||200|200|0|XCACAN|USKOUTH||0||0|0|0|0|0|2|0|0|200|0|0|1|0|6.8|200||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240710|183142|20240710|0|USKOUTH|1722961336629|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000071|D01|20|75|20240710|75|20240710|04|20240710|10001|GB|USD|N90|CH2|001|FOB||001|||20241122|20240710|||||100|100|0|XHSANT|USKOUTH||20240710||0|0|0|0|0|1|0|0|100|0|0|1|0|3.4|100||0|20240710|1||0|0|0|HQ|||20240710|0|0|0|0|0|0|0|0|0|0||||||0||20240710|183143|20240710|2|USKOUTH|1720636988487|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000072|D01|20|25|20240710|75|20240710|04|20240710|10001|GB|USD|N90|CH2|001|FOB||001|||20250123|20240710|||||5000|5000|0|USKOUTH|USKOUTH||20240710||0|0|0|0|0|1|0|0|5000|0|0|1|0|0|5000||0|20240710|1||0|0|0|HQ|||20240710|0|0|0|0|0|0|0|0|0|0||||||0||20240710|190057|20240710|2|USSPATE|1720639219395|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000073|D01|20|00|20240712|99|20240712|04|20240712|10015|GB|USD|N75|CH2|001|FOB||001|||20240731|0|||||0|0|0|SEKFRAN|SEKFRAN||0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||0|0|0|HQ|||0|0|0|0|0|0|0|1408|0|0|0||||||0||20240712|65022|20240806|5|USCBECK|1722965445523|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000074|D01|20|75|20240812|75|20240812|04|20240712|10001|GB|USD|N90|CH2|001|FOB||001|||20240724|20240812|||||5|5|0|SEKFRAN|SEKFRAN||20240712||0|0|0|0|0|1|0|0|5|0|0|1|0|0|5||0|20240812|1||0|0|0|HQ|||20240812|0|0|0|0|0|0|1409|0|0|0||||||0||20240712|65217|20240812|8|USCBECK|1723478320847|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000075|D01|20|75|20240715|75|20240715|04|20240715|10001|GB|USD|N90|CH2|001|FOB||001|||20240412|20240715|||||500|500|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240715|0||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240715|191949|20240715|8|XCACAN|1721071764037|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000076|D01|20|75|20240715|75|20240715|04|20240715|10001|GB|USD|N90|CH2|001|FOB||001|||20240716|20240715|||||500|500|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240715|0||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240715|194032|20240715|7|XCACAN|1721072593768|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000077|D01|20|75|20240806|75|20240806|04|20240715|10026|GB|USD|N60|CH2|003|DAP||001|||20240715|20240806|||||1875|1875|0|USMBYRO|USSSCHE||0||0|0|0|0|0|1|0|0|1875|0|0|1|0|0|125||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240715|194642|20240715|6|XCACAN|1722958120868|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000078|D01|20|75|20240715|75|20240715|04|20240715|10001|GB|USD|N90|CH2|001|FOB||001|||20240716|20240715|||||500|500|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240715|0||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240715|195043|20240715|6|XCACAN|1721073126917|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000079|D01|20|75|20240806|75|20240806|04|20240715|10001|GB|USD|N90|CH2|001|FOB||001|||20240716|20240806|||||500|500|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240715|195621|20240715|4|XCACAN|1722957848882|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000080|D01|20|75|20240715|75|20240715|04|20240715|10001|GB|USD|N90|CH2|001|FOB||001|||20240412|20240715|||||500|500|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240715|0||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240715|195710|20240715|7|XCACAN|1721073484478|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000081|D01|20|75|20240715|75|20240715|04|20240715|10001|GB|USD|N90|CH2|001|FOB||001|||20240715|20240715|||||500|500|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240715|0||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240715|200310|20240715|7|XCACAN|1721073959680|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000082|D01|20|75|20240806|75|20240806|04|20240715|10001|GB|USD|N90|CH2|001|FOB||001|||20240715|20240806|||||500|500|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|500|0|0|1|0|17|500||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240715|201847|20240715|1|XCACAN|1722956615085|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000083|D01|20|25|20240715|75|20240715|04|20240715|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240715|||||5260|5260|0|USKOUTH|USKOUTH||0||0|0|0|0|0|1|0|0|5260|0|0|1|0|0|1000||0|20240715|0||0|0|0|HQ|||20240715|0|0|0|0|0|0|0|0|0|0||||||0||20240715|202218|20240715|10|USWROGE|1721075739964|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000084|D01|20|75|20240716|75|20240716|04|20240716|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240716|||||5260|5260|0|USKOUTH|USKOUTH||0||0|0|0|0|0|1|0|0|5260|0|0|1|0|0|1000||0|20240716|0||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|130315|20240716|9|XWIBRA|1721137720684|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000085|D01|20|65|20240716|65|20240716|04|20240716|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240716|||||526|526|0|USKOUTH|USKOUTH||20240716||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20240716|1||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|140057|20240716|8|XWIBRA|1721141239843|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000086|D01|20|65|20240716|65|20240716|04|20240716|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240716|||||526|526|0|USKOUTH|USKOUTH||20240716||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20240716|1||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|140143|20240716|6|XWIBRA|1721145204962|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000087|D01|20|65|20240716|65|20240716|04|20240716|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240716|||||526|526|0|USKOUTH|USKOUTH||20240716||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20240716|1||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|140158|20240716|9|XCACAN|1721145534953|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000088|D01|20|65|20240716|65|20240716|04|20240716|10046|GB|USD|N30|CH2|003|DAP||001|||20240714|20240716|||||1000|1000|0|USABURG|USSSCHE||0||0|0|0|0|0|1|0|0|1000|0|0|1|0|2.5|100||0|20240716|0||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|200750|20240716|1|XCACAN|1721160592081|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000089|D01|20|75|20240716|75|20240716|04|20240716|10046|GB|USD|N30|CH2|003|DAP||001|||20240716|20240716|||||1000|1000|0|USABURG|USSSCHE||0||0|0|0|0|0|1|0|0|1000|0|0|1|0|2.5|100||0|20240716|0||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|204655|20240716|8|XCACAN|1721163164153|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000090|D01|20|75|20240716|75|20240716|04|20240716|10046|GB|USD|N30|CH2|003|DAP||001|||20240716|20240716|||||1000|1000|0|USABURG|USSSCHE||0||0|0|0|0|0|1|0|0|1000|0|0|1|0|2.5|100||0|20240716|0||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|205338|20240716|10|XCACAN|1721163396410|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000091|D01|20|75|20240716|75|20240716|04|20240716|10046|GB|USD|N30|CH2|003|DAP||001|||20240716|20240716|||||1000|1000|0|USABURG|USSSCHE||0||0|0|0|0|0|1|0|0|1000|0|0|1|0|2.5|100||0|20240716|0||0|0|0|HQ|||20240716|0|0|0|0|0|0|0|0|0|0||||||0||20240716|211630|20240716|10|XCACAN|1721164834217|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000092|D01|20|75|20240718|75|20240718|04|20240716|10001|GB|USD|N90|CH2|001|FOB||001|||20250129|20240718|||||1000|1000|0|USSSCHE|USSSCHE||0||0|0|0|0|0|1|0|0|1000|0|0|1|0|3.4|100||0|20240718|0||0|0|0|HQ|||20240718|0|0|0|0|0|0|0|0|0|0||||||0||20240716|213446|20240718|2|XCACAN|1721262304048|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000093|D01|20|65|20240717|65|20240717|04|20240717|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240717|||||526|526|0|XWIBRA|XWIBRA||20240717||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20240717|1||0|0|0|HQ|||20240717|0|0|0|0|0|0|0|0|0|0||||||0||20240717|135812|20240717|12|XWIBRA|1721225199527|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000094|D01|20|65|20240724|65|20240724|04|20240717|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240717|||||526|526|0|XWIBRA|XWIBRA||20240717||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20240724|1||0|0|0|HQ|||20240717|0|0|0|0|0|0|0|0|0|0||||||0||20240717|135939|20240717|5|XWIBRA|1721850335877|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000095|D01|20|65|20240724|65|20240724|04|20240717|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240717|||||526|526|0|XWIBRA|XWIBRA||20240717||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20240724|1||0|0|0|HQ|||20240717|0|0|0|0|0|0|0|0|0|0||||||0||20240717|135955|20240717|6|XWIBRA|1721851431239|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000096|D01|20|75|20240812|75|20240812|04|20240717|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20240812|||||526|526|0|XWIBRA|XWIBRA||20240717||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20240812|1||0|0|0|HQ|||20240717|0|0|0|0|0|0|0|0|0|0||||||0||20240717|140011|20240812|7|USCBECK|1723480233568|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000097|D01|20|50|20240717|80|20241030|04|20240717|10004|GB|USD|N90|CH2|001|EXW||001|||20241224|20241030|||||526|526|0|XWIBRA|XWIBRA||20240717||0|0|0|0|0|1|0|0|526|0|0|1|0|0|100||0|20241030|1||0|0|0|HQ|||20240717|20241016|0|0|0|0|0|0|0|0|0||||||0||20240717|140021|20240717|6|XWIBRA|1730316596715|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000098|D01|20|75|20240717|75|20240717|04|20240717|10004|GB|USD|N90|CH2|001|EXW||001|||20241230|20240717|||||115435.54|115435.54|0|USSSCHE|USSSCHE||20240717||0|0|0|0|0|4|0|0|115435.54|0|0|1|0|0|22079||0|20240717|1||0|0|0|HQ|||20240717|0|0|0|0|0|0|0|0|0|0||||||0||20240717|204347|20240717|4|USSPATE|1721249878787|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000099|D01|20|75|20240806|75|20240806|04|20240717|10001|GB|USD|N90|CH2|001|FOB||001|||20240715|20240806|||||100|100|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|100|0|0|1|0|0.34|10||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240718|712|20240806|3|XCACAN|1722956168841|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000100|D01|20|75|20240718|75|20240718|04|20240717|10001|GB|USD|N90|CH2|001|FOB||001|||20240715|20240718|||||1000|1000|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|1000|0|0|1|0|3.4|100||0|20240718|0||0|0|0|HQ|||20240718|0|0|0|0|0|0|0|0|0|0||||||0||20240718|5513|20240718|1|XCACAN|1721264392016|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000101|D01|20|75|20240812|75|20240812|04|20240718|10003|GB|USD|N75|CH2|001|FOB||001|||20240729|20240812|||||114|114|0|USSSCHE|USSSCHE||20240718||0|0|0|0|0|1|0|0|114|0|0|1|0|0|76||0|20240812|1||0|0|0|HQ|||20240812|0|0|0|0|0|0|0|0|0|0||||||0||20240718|191415|20240718|1|USSPATE|1723476342390|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000102|D01|20|75|20240923|75|20240923|04|20240718|10003|GB|USD|N75|CH2|001|FOB||001|||20240730|20240923|||||375|375|0|USSSCHE|USSSCHE||20240718||0|0|0|0|0|1|0|0|375|0|0|1|0|0|500||0|20240923|1||0|0|0|HQ|||20240923|0|0|0|0|0|0|0|0|0|0||||||0||20240718|192405|20240718|1|USSPATE|1727129030081|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000103|D01|20|75|20240718|75|20240718|04|20240718|10001|GB|USD|N90|CH2|001|FOB||001|||20240715|20240718|||||1000|1000|0|XCACAN|USSSCHE||0||0|0|0|0|0|1|0|0|1000|0|0|1|0|3.4|100||0|20240718|0||0|0|0|HQ|||20240718|0|0|0|0|0|0|0|0|0|0||||||0||20240718|210007|20240718|2|XCACAN|1721337492353|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000104|D01|20|75|20240806|75|20240806|04|20240722|10028|GB|USD|N60|CH2|003|DAP||001|||20240812|20240806|||||412.5|412.5|0|USSSCHE|USSSCHE||0||0|0|0|0|0|1|0|0|412.5|0|0|1|0|0|550||0|20240806|0||0|0|0|HQ|||20240806|0|0|0|0|0|0|0|0|0|0||||||0||20240722|142130|20240806|2|USCBECK|1722955546927|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000105|D01|20|75|20240722|75|20240722|04|20240722|10049|GB|USD|N30|CH2|003|DAP||001|||20240722|20240722|||||29375|29375|0|USSSCHE|USSSCHE||20240722||0|0|0|0|0|1|0|0|29375|0|0|1|0|0|23500||0|20240722|1||0|0|0|HQ|||20240722|0|0|0|0|0|0|0|0|0|0||||||0||20240722|143620|20240722|1|USSPATE|1721659155993|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000106|D70|70|75|20240722|75|20240722|04|20240722|10036|GB|USD|N30|CH2|003|DAP||001|||20240722|20240722|||||12431.5|12431.5|0|USSSCHE|USSSCHE||20240722||0|0|0|0|0|1|0|0|12431.5|0|0|1|0|0|24863||0|20240722|1||0|0|0|HQ|||20240722|0|0|0|0|0|0|0|0|0|0||||||0||20240722|145125|20240722|1|USSPATE|1721660058468|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000107|D01|20|75|20240723|75|20240723|04|20240723|10001|GB|USD|N90|CH2|001|FOB||001|||20240722|20240723|||||10|10|0|XHSANT|USSSCHE||0||0|0|0|0|0|1|0|0|10|0|0|1|0|0.034|1||0|20240723|0||0|0|0|HQ|||20240723|0|0|0|0|0|0|0|0|0|0||||||0||20240723|132229|20240723|1|XHSANT|1721741165989|0|||||||||||||0|0|0|0|0|0|0|0|0|||
920|088|088|US1|1100000108|D02|20|80|20240723|80|20240723|04|20240723|10014|GB|USD|N30|CH2|001|FOB||001|||20240724|20240723|||||5000|5000|0|USAMCGU|USAMCGU||20240723||0|0|0|0|0|1|0|0|5000|0|0|1|0|0|1||0|20240723|1||0|0|0|HQ|||20240723|20240723|0|0|0|0|0|0|0|0|0||||||0||20240723|155712|20240723|6|USAMCGU|1721755185200|0|||||||||||||0|0|0|0|0|0|0|0|0|||
