mmcono|mmstat|mmitno|mmitds|mmfuds|mmdwno|mmresp|mmdccd|mmunms|mmitgr|mmitcl|mmbuar|mmevgr|mmitty|mmtpcd|mmmabu|mmchcd|mmstcd|mmbacd|mmvol3|mmnewe|mmgrwe|mmppun|mmbypr|mmwapc|mmqacd|mmepcd|mmpocy|mmacti|mmhie1|mmhie2|mmhie3|mmhie4|mmhie5|mmgrp1|mmgrp2|mmgrp3|mmgrp4|mmgrp5|mmcfi1|mmcfi2|mmcfi3|mmcfi4|mmcfi5|mmeccc|mmtxid|mmdtid|mmecve|mmecac|mmecma|mmecfl|mmwsca|mmprgp|mmetrf|mmacrf|mmindi|mmpuun|mmautc|mmaluc|mmpdcc|mmieaa|mmride|mmridc|mmgrti|mmgrts|mmexpd|mmitrf|mmprcm|mmgrmt|mmhazi|mmsale|mmfrag|mmtaxc|mmatmo|mmatmn|mmtpli|mmfcu1|mmsuno|mmpupr|mmpucd|mmcucd|mmppdt|mmsapr|mmstun|mmsacd|mmcucs|mmspdt|mmdigi|mmbgrp|mmprvg|mmfre3|mmfre4|mmotdi|mmbogr|mmprgr|mmlama|mmachk|mmbpey|mmspun|mmspuc|mmalun|mmunnn|mmunpa|mmhac1|mmhac2|mmhac3|mmdim1|mmdim2|mmdim3|mmspe1|mmspe2|mmspe3|mmspe4|mmspe5|mmcety|mmstcn|mmspac|mmtrpa|mmprod|mmsmfi|mmtank|mmarpa|mmarpr|mmampt|mmawdy|mmnpto|mmmes1|mmmes2|mmmes3|mmmes4|mmmva1|mmmva2|mmmva3|mmmva4|mmpeq1|mmpeq2|mmpeq3|mmpeq4|mmpet1|mmpet2|mmpet3|mmpet4|mmmpgm|mmorty|mmplcd|mmmapl|mmtohi|mmtore|mmfeba|mmmapn|mmdoid|mmsepr|mmstcs|mmnesa|mmnsuf|mmfccm|mmdpid|mmconc|mmplmz|mmcco1|mmcco2|mmcco3|mmwady|mmtbsr|mmmbsr|mmtbur|mmmbur|mmtbfr|mmmbfr|mmaesc|mmaes2|mmamor|mmfunc|mmstnc|mmdirr|mmmdir|mmscgr|mmarr1|mmaeqy|mmleai|mmwal1|mmwal2|mmwal3|mmwal4|mmiacp|mmhdpr|mmaad0|mmaad1|mmchcl|mmitrc|mmvtcp|mmvtcs|mmrgdt|mmrgtm|mmlmdt|mmchno|mmchid|mmlmts|mmatnr|mmnmit|mmtecr|mmexca|mmcawp|mmcwun|mmcpun|mmilen|mmiwid|mmihei|mmrnri|mmsafc|mmrmsg|mmmotp|mmacmc|mmaccg|mmcci1|mmcccm|mmcri1|mmitru|mmhvmt|mmitne|mmqmgp|mmspgv|mmruid|mmspih|mmqirq|mmpdln|mmcpgr|mmsume|mmsump|mmsrgr|mmtagr|mmowct|mmowfa
200|20|SCP01WMV|SCRAP 10W MORVILLO|SCRAP 10W MORVILLO||DISADMIN|4|DWT|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|DWT|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|DWT|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|SCP010MV|1|Y60001|0.35|1|USD|20260420|100|DWT|1|USD|20230720|||Y1|||0|2|2|0|0|0|DWT|1|DWT|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164022|20260420|1|WBOLIN01|1776714496521|0|00||0|0|DWT|DWT|1|1|1|0||0|||||||0|0|SCP01WMV||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SCP0BR|SCRAP BR MORVILLO|SCRAP BR MORVILLO||DISADMIN|4|DWT|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|DWT|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|DWT|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|SCP0GF|1|Y60001|0.35|1|USD|20260420|100|DWT|1|USD|20230720|||Y1|||0|2|2|0|0|0|DWT|1|DWT|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260427|200104|20260427|2|WBOLIN01|1777320087201|0|00||0|0|DWT|DWT|1|1|1|0||0|||||||0|0|SCP0BR||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SCP0GF|SCRAP GFY MORVILLO|SCRAP GFY MORVILLO||DISADMIN|4|DWT|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|DWT|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|DWT|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|SCP0GFMV|1|Y60001|0.35|1|USD|20260420|100|DWT|1|USD|20230720|||Y1|||0|2|2|0|0|0|DWT|1|DWT|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164022|20260420|1|WBOLIN01|1776714498487|0|00||0|0|DWT|DWT|1|1|1|0||0|||||||0|0|SCP0GF||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SCP0GFMV|SCRAP GFY MORVILLO|SCRAP GFY MORVILLO||DISADMIN|4|DWT|C2020|ZZZ|||C01|0|2|3|1|1|1|1|1|DWT|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|DWT|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|SCP010MV|1|Y60001|0.35|1|USD|20260420|100|DWT|1|USD|20230720|||Y1|||0|2|2|0|0|0|DWT|1|DWT|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164022|20260421|2|ATHARH01|1776807338296|0|00||0|0|DWT|DWT|1|1|1|0||0|||||||0|0|SCP0GFMV||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SCP0SSMV|SCRAP STERL MORVILLO|SCRAP STERL MORVILLO||DISADMIN|4|DWT|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|DWT|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|DWT|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|SCP01WMV|1|Y60001|0.35|1|USD|20260420|100|DWT|1|USD|20230720|||Y1|||0|2|2|0|0|0|DWT|1|DWT|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164022|20260420|1|WBOLIN01|1776714501464|0|00||0|0|DWT|DWT|1|1|1|0||0|||||||0|0|SCP0SSMV||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SCP0SSWR|SCRAP SS MORVILLO|SCRAP SS MORVILLO||DISADMIN|4|DWT|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|DWT|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|DWT|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|SCP010MV|1|Y60001|0.35|1|USD|20260420|100|DWT|1|USD|20230720|||Y1|||0|2|2|0|0|0|DWT|1|DWT|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164022|20260420|1|WBOLIN01|1776714502644|0|00||0|0|DWT|DWT|1|1|1|0||0|||||||0|0|SCP0SSWR||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SETTIFF14W17M2P|2 PT TIFFANY 1.7MM 2 PT 4 PRON|2 PT TIFFANY 1.7MM 2 PT 4 PRONG OPEN BACK||DISADMIN|4|EA|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|EA|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|EA|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|PEGNS6903X330|1|Y60001|0.35|1|USD|20260420|100|EA|1|USD|20230720|||Y1|||0|2|2|0|0|0|EA|1|EA|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164022|20260420|1|ERICP01|1776703222797|0|00||0|0|EA|EA|1|1|1|0||0|||||||0|0|SETTIFF14W17M2P||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SKNOB0GP|SKNOB0GP|SKNOB0GP||DISADMIN|4|EA|C3010|ZZZ|||C01|0|2|3|1|1|1|1|1|EA|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|EA|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|CRS00000|1|Y60001|0.22|1|USD|20260420|100|EA|1|USD|20230720|||Y1|||0|2|2|0|0|0|EA|1|EA|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164022|20260420|2|ATHARH01|1776718688729|0|00||0|0|EA|EA|1|1|1|0||0|||||||0|0|SKNOB0GP||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SKNOB0NP|SKNOB0NP|SKNOB0NP||DISADMIN|4|EA|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|EA|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|EA|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|SKNOB0GP|1|Y60001|0.22|1|USD|20260420|100|EA|1|USD|20230720|||Y1|||0|2|2|0|0|0|EA|1|EA|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164437|20260420|2|ERICP01|1776703477038|0|00||0|0|EA|EA|1|1|1|0||0|||||||0|0|SKNOB0NP||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|SWGPSNS0304X375|SWGPSNS0304X375|SWGPSNS0304X375||DISADMIN|4|EA|ZZZZZ|ZZZ|||C01|0|2|3|1|1|1|1|1|EA|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|EA|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|WIRERIVNS016040|1|Y60001|20|1|USD|20251121|100|EA|1|USD|20230720|||Y1|||0|2|2|0|0|0|EA|1|EA|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260325|195423|20260325|2|WBOLIN01|1776701928587|0|00||0|0|EA|EA|1|1|1|0||0|||||||0|0|SWGPSNS0304X375||0|JEWEL_GIFT|0|1|||0||0||0|
200|20|WIRERIVNS016040|WIRE 60-40-40/R F160407|WIRERIVNS0160407||DISADMIN|4|EA|C1020|ZZZ|||C01|0|2|3|1|1|1|1|1|EA|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|EA|0|2|2|0||0|||0|||D1P|0|1|0|TAX|GE020|1|HLOOPNS0003105|1|Y60001|1.12|1|USD|20260420|100|EA|1|USD|20230720|||Y1|||0|2|2|0|0|0|EA|2|EA|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|164437|20260420|2|ATHARH01|1776718278224|0|00||0|0|EA|EA|1|1|1|0||0|||||||0|0|WIRERIVNS016040||0|JEWEL_GIFT|0|1|||0||0||0|
200|05|Z99916|Branch Planning Template Name|Branch Planning Template Description||DISADMIN|4|EA|ZZZZZ|ZZZ|||D16|0|2|3|1|1|1|1|1|EA|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|EA|0|2|2|0||0|||0|||DI1|0|1|0|TAX|GE020|1|HLOOPNS0003105|1|Y60001|1.12|1|USD|20260420|100|EA|1|USD|20230720|||Y1|||0|2|2|0|0|0|EA|1|EA|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|163611|20260420|2|ERICP01|1776702971488|0|00||0|0|EA|EA|1|1|1|0||0|||||||0|0|Z99916||0|JEWEL_GIFT|0|1|||0||0||0|
200|05|Z99999|*Purchased component item|Branch Planning Template Description||DISADMIN|4|EA|ZZZZZ|ZZZ|||D09|0|2|3|1|1|1|1|1|EA|0|0|0|0|0|0|Y2|Y2Y20|Y2Y20Y30|Y2Y20Y30Y40|Y2Y20Y30Y40Y500|Y2|Y20|Y30|Y40|Y500||0|||||0|0|||0|0|||||3|EA|0|2|2|0||0|||0|||DI1|0|1|0|TAX|GE020|1|Z99991|1|Y60001|1.12|1|USD|20260420|100|EA|1|USD|20230720|||Y1|||0|2|2|0|0|0|EA|2|EA|0||||||||||||||||||0|0|||0|0|0|||||0|0|0|0|0|0|0|0|0|0|0|0|||||0|0|0|0||0|0||||0|0|0|0|0|0|0|0||0||0||0|0|0|||0||0|0|0|0|0|0|0|0|0|PLAQUE01|0|0|0|0|0|0|20260420|163611|20260420|2|ERICP01|1776702971428|0|00||0|0|EA|EA|1|1|1|0||0|||||||0|0|Z99999||0|JEWEL_GIFT|0|1|||0||0||0|
