CJCONO	CJPGNM	CJQTTP	CJTX40	CJTX15	CJFILE	CJSOPT	CJNFTR	CJPAV1	CJPAV2	CJPAV3	CJPAV4	CJPAV5	CJPAV6	CJPSEQ	CJTABL	CJAGGR	CJOBK1	CJOBK2	CJOBK3	CJOBK4	CJOBK5	CJOBK6	CJOBK7	CJTXID	CJRGDT	CJRGTM	CJLMDT	CJCHNO	CJCHID	CJSOZ1	CJSOZ2	CJSOZ3	CJSOZ4	CJSOZ5	CJSOZ6	CJIBCA	CJLMTS	CJSNDI	CJCHNF	CJCHAG	CJAGRG	CJMXRE	CJSLF1	CJJNSO	CJSLF2	CJSLF3	CJSUB1	CJSUB2	CJSUB3	CJHLAL	CJSBFD	CJSDSN	CJCON1
1	CMS100    	20	Division, Facility, Year, Ref inv prefix	Div, Fac       	OINVOH    	90	0	STD20-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964554	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	21	Division, Year, Extend inv, Inv prefix	Div, Year      	OINVOH    	91	0	STD21-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964570	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	22	Division, Year, Origin, Extended inv no	Div, Year      	OINVOH    	92	0	STD22-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964585	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	23	Division, Year, Origin, Voucher no	Div, Year      	OINVOH    	93	0	STD23-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964617	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	24	Division, Facility, Year, Ref extend inv	Div, Fac       	OINVOH    	94	0	STD24-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964619	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	25	Division, Facility, Payer, Year	Div, Fac       	OINVOH    	95	0	STD25-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964650	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	26	Division, Year, Extend inv, Inv prefix	Div, Year      	OINVOH    	X0	0	STD26-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964665	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	27	Division, Facility, Payer, Year	Div, Fac       	OINVOH    	X1	0	STD27-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63924	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OINVOH    	1387463964681	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	Charge	Charg          	OLICHA    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63653	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OLICHA    	1387463813028	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	Chrg model, Charge, St value 1, St value	Model, Charg   	OLICHK    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63653	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OLICHK    	1387463813558	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	Ln charge model, Charge	Model, Charg   	OLICHM    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63653	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OLICHM    	1387463813340	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	2	Charge, Ln charge model	Charg, Model   	OLICHM    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63653	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OLICHM    	1387463813371	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	CO no, Address type, Address no	CO no, Addr    	OOADRE    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63915	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OOADRE    	1387463955060	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	CO no, Order line no, Line suffix	CO no, Line    	OOAPRO    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63916	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OOAPRO    	1387463956512	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	2	CO no, Status, Line no, Line suff	CO no, Stat    	OOAPRO    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63916	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OOAPRO    	1387463956575	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	CO type	CO tp          	OODFLT    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63903	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OODFLT    	1387463943298	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	Warehouse, Buying pattern	Whs, Patt      	OODTBU    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63932	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OODTBU    	1387463972803	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	1	Qualifier, ID, User, Display prio	Quali, ID      	OOEMSG    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63921	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OOEMSG    	1387463961606	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	CMS100    	2	Qualifier, ID, User, From date	Quali, ID      	OOEMSG    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63921	20131219	1	MOVEX     	0	0	0	0	0	0	&&M3_OOEMSG    	1387463961622	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
